id,t
50,วะอิซ ฟะร็อกฺนา บิกุมุล บะห์เราะ ฟะอันญัยนากุม วะอัฆร็อกฺนา อาละ ฟิรเอฺานะ วะอันตุม ตันซฺุรูน
51,วะอิซ วาอฺัดนา มูสา อัรบะอฺีนะ ลัยละตัน ษุมมัต ตะค็อซตุมุล อฺิจญ์ละ มิม บะอฺ์ดิฮี วะอันตุม ซฺอลิมูน
52,ษุมมะ อฺะเฟานา อฺันกุม มิม บะอฺ์ดิ ซาลิกะ ละอฺัลละกุม ตัชกุรูน
53,วะอิซ อาตัยนา มูสัล กิตาบะ วัลฟุรกฺอนะ ละอฺัลละกุม ตะฮ์ตะดูน
54,วะอิซ กฺอละ มูสา ลิเกฺอ์ามิฮี ยาเกฺอ์ามิ อินนะกุม เซฺาะลัมตุม อันฟุสะกุม บิตติคอซิกุมุล อฺิจญ์ละ ฟะตูบู อิลา บาริอิกุม ฟักฺตุลู อันฟุสะกุม ซาลิกุม ค็อยรุล ละกุม อฺินดะ บาริอิกุม ฟะตาบะ อฺะลัยกุม  ^  อินนะฮู ฮุวัต เตาวาบุร เราะฮีม
55,วะอิซ กฺุลตุม ยามูสา ลัน นุอ์มินะ ละกะ ฮัตตา นะร็อล ลอฮะ ญะฮ์เราะตัน ฟะอะเคาะซัตกุมุศ ศออฺิเกฺาะตุ วะอันตุม ตันซฺุรูน
56,ษุมมะ บะอฺัษนากุม มิม บะอฺ์ดิ เมาติกุม ละอฺัลละกุม ตัชกุรูน
57,วะซฺ็อลลัลนา อฺะลัยกุมุล เฆาะมามะ วะอันซัลนา อฺะลัยกุมุล มันนะ วัสสัลวา  ^  กุลู มิน ฏ็อยยิบาติ มา เราะซักฺนากุม  ^  วะมา เซฺาะละมูนา วะลากิน กานู อันฟุสะฮุม ยัซฺลิมูน
58,วะอิซ กฺุลนัด คุลู ฮาซิฮิล กฺ็อรยะตะ ฟะกุลู มินฮา ฮัยษุ ชิอ์ตุม เราะเฆาะเดา วัดคุลุล บาบะ สุจญ์ญะเดา วะกฺูลู ฮิฏเฏาะตุน นัฆฟิร ละกุม เคาะฏอยากุม  ^  วะสะนะซีดุล มุห์สินีน
59,ฟะบัดดะลัล ละซีนะ เซฺาะละมู เกฺอ์าลัน ฆ็อยร็อล ละซี กฺีละ ละฮุม ฟะอันซัลนา อฺะลัล ละซีนะ เซฺาะละมู ริจญ์ซัม มินัส สะมาอิ บิมา กานู ยัฟสุกฺูน
60,วะอิซิส ตัสกฺอ มูสา ลิเกฺอ์ามิฮี ฟะกฺุลนัฎ ริบ บิอฺะศอกัล ฮะญัร  ^  ฟันฟะญะร็อต มินฮุษ นะตา อฺัชเราะตะ อฺัยนา  ^  กฺ็อด อฺะลิมะ กุลลุ อุนาสิม มัชเราะบะฮุม  ^  กุลู วัชเราะบู มิร ริซกฺิล ลาฮิ วะลา ตะอฺ์เษา ฟิล อัรฎิ มุฟสิดีน
61,วะอิซ กฺุลตุม ยามูสา ลัน นัศบิเราะ อฺะลา เฏาะอฺามิว วาฮิดิน ฟัดอฺุ ละนา ร็อบบะกะ ยุคริจญ์ ละนา มิมมา ตุมบิตุล อัรฎุ มิม บักฺลิฮา วะกฺิษษาอิฮา วะฟูมิฮา วะอฺะดะสิฮา วะบะเศาะลิฮา  ^  กฺอละ อะตัสตับดิลูนัล ละซี ฮุวะ อัดนา บิลละซี ฮุวะ ค็อยร์  ^  อิฮ์บิฏู มิศร็อน ฟะอินนะ ละกุม มา สะอัลตุม  ^  วะฎุริบัต อฺะลัยฮิมุซ ซิลละตุ วัลมัสกะนะตุ วะบาอู บิเฆาะเฎาะบิม มินัล ลอฮ์  ^  ซาลิกะ บิอันนะฮุม กานู ยักฟุรูนะ บิอายาติล ลาฮิ วะยักฺตุลูนัน นะบีย์ยินะ บิฆ็อยริล ฮักฺกฺ์  ^  ซาลิกะ บิมา อฺะเศอ์า วะกานู ยะอฺ์ตะดูน
62,อินนัล ละซีนะ อามะนู วัลละซีนะ ฮาดู วันนะศอรอ วัศศอบิอีนะ มัน อามะนะ บิลลาฮิ วัลเยามิล อาคิริ วะอฺะมิละ ศอลิฮัน ฟะละฮุม อัจญ์รุฮุม อฺินดะ ร็อบบิฮิม วะลา เคอ์าฟุน อฺะลัยฮิม วะลา ฮุม ยะห์ซะนูน
63,วะอิซ อะค็อซนา มีษาเกฺาะกุม วะเราะฟะอฺ์นา เฟาเกฺาะกุมุฏ ฏูเราะ คุซู มา อาตัยนากุม บิกฺูว์วะติว วัซกุรู มา ฟีฮิ ละอฺัลละกุม ตัตตะกฺูน
64,ษุมมะ ตะวัลลัยตุม มิม บะอฺ์ดิ ซาลิก  ^  ฟะเลาลา ฟัฎลุล ลอฮิ อฺะลัยกุม วะเราะห์มะตุฮู ละกุนตุม มินัล คอสิรีน
65,วะละกฺ็อด อฺะลิมตุมุล ละซีนะอฺ์ ตะเดา มินกุม ฟิส สับติ ฟะกฺุลนา ละฮุม กูนู กฺิเราะดะตัน คอสิอีน
66,ฟะญะอฺัลนาฮา นะกาลัล ลิมา บัยนะ ยะดัยฮา วะมา ค็อลฟะฮา วะเมาอฺิเซฺาะตัล ลิลมุตตะกฺีน
67,วะอิซ กฺอละ มูสา ลิเกฺอ์ามิฮี อินนัล ลอฮะ ยะอ์มุรุกุม อัน ตัซบะฮู บะเกฺาะเราะฮ์  ^  กฺอลู อะตัตตะคิซุนา ฮุซุวา  ^  กฺอละ อะอฺูซุ บิลลาฮิ อัน อะกูนะ มินัล ญาฮิลีน
68,กฺอลุด อฺุ ละนา ร็อบบะกะ ยุบัยยิล ละนา มา ฮี  ^  กฺอละ อินนะฮู ยะกฺูลุ อินนะฮา บะเกฺาะเราะตุล ลา ฟาริฎู วะลา บิกรุน อฺะวานุม บัยนะ ซาลิก  ^  ฟัฟอฺะลู มา ตุอ์มะรูน
69,กฺอลุด อฺุ ละนา ร็อบบะกะ ยุบัยยิล ละนา มา เลานุฮา  ^  กฺอละ อินนะฮู ยะกฺูลุ อินนะฮา บะเกฺาะเราะตุน ศ็อฟรออุ ฟากฺิอฺุล เลานุฮา ตะสุรรุน นาซฺิรีน
70,กฺอลุด อฺุ ละนา ร็อบบะกะ ยุบัยยิล ละนา มา ฮิยะ อินนัล บะเกฺาะเราะ ตะชาบะฮะ อฺะลัยนา วะอินนา อิน ชาอัล ลอฮุ ละมุฮ์ตะดูน
71,กฺอละ อินนะฮู ยะกฺูลุ อินนะฮา บะเกฺาะเราะตุล ลา ซะลูลุน ตุษีรุล อัรเฎาะ วะลา ตัสกฺิล ฮัรษะ มุสัลละมะตุล ลา ชิยะตะ ฟีฮา  ^  กฺอลุล อานะ ญิอ์ตะ บิลฮักฺกฺ์  ^  ฟะซะบะฮูฮา วะมา กาดู ยัฟอฺะลูน
72,วะอิซ เกฺาะตัลตุม นัฟสัน ฟัดดารอตุม ฟีฮา  ^  วัลลอฮุ มุคริญุม มา กุนตุม ตักตุมูน
73,ฟะกฺุลนัฎ ริบูฮุ บิบะอฺ์ฎิฮา  ^  กะซาลิกะ ยุห์ยิล ลาฮุล เมาตา วะยุรีกุม อายาติฮี ละอฺัลละกุม ตะอฺ์กฺิลูน
74,ษุมมะ เกฺาะสัต กฺุลูบุกุม มิม บะอฺ์ดิ ซาลิกะ ฟะฮิยะ กัลฮิญาเราะติ เอา อะชัดดุ กฺ็อสวะฮ์  ^  วะอินนะ มินัล ฮิญาเราะติ ละมา ยะตะฟัจญ์ญะรุ มินฮุล อันฮาร  ^  วะอินนะ มินฮา ละมา ยัชชักฺเกฺาะกฺุ ฟะยัครุญุ มินฮุล มาอ์  ^  วะอินนะ มินฮา ละมา ยะฮ์บิฏุ มิน ค็อชยะติล ลาฮ์  ^  วะมัล ลอฮุ บิฆอฟิลิน อฺัมมา ตะอฺ์มะลูน
75,อะฟะตัฏมะอฺูนะ อัย ยุอ์มินู ละกุม วะกฺ็อด กานะ ฟะรีกฺุม มินฮุม ยัสมะอฺูนะ กะลามัล ลอฮิ ษุมมะ ยุฮัรริฟูนะฮู มิม บะอฺ์ดิ มา อฺะเกฺาะลูฮุ วะฮุม ยะอฺ์ละมูน
76,วะอิซา ละกฺุล ละซีนะ อามะนู กฺอลู อามันนา วะอิซา เคาะลา บะอฺ์ฎุฮุม อิลา บะอฺ์ฎิน กฺอลู อะตุฮัดดิษูนะฮุม บิมา ฟะตะฮัล ลอฮุ อฺะลัยกุม ลิยุฮา-จญ์ญูกุม บิฮี อฺินดะ ร็อบบิกุม  ^  อะฟะลา ตะอฺ์กฺิลูน
77,อะวะ ลา ยะอฺ์ละมูนะ อันนัล ลอฮะ ยะอฺ์ละมุ มา ยุสิรรูนะ วะมา ยุอฺ์ลินูน
78,วะมินฮุม อุมมีย์ยูนะ ลา ยะอฺ์ละมูนัล กิตาบะ อิลลา อะมานีย์ยะ วะอิน ฮุม อิลลา ยะซฺุนนูน
79,ฟะวัยลุล ลิลละซีนะ ยักตุบูนัล กิตาบะ บิอัยดีฮิม ษุมมะ ยะกฺูลูนะ ฮาซา มิน อฺินดิล ลาฮิ ลิยัชตะรู บิฮี ษะมะนัน เกฺาะลีลา  ^  ฟะวัยลุล ละฮุม มิมมา กะตะบัต อัยดีฮิม วะวัยลุล ละฮุม มิมมา ยักสิบูน
80,วะกฺอลู ลัน ตะมัสสะนัน นารุ อิลลา อัยยามัม มะอฺ์ดูดะฮ์  ^  กฺุล อัตตะค็อซตุม อฺินดัล ลอฮิ อฺะฮ์ดัน ฟะลัย ยุคลิฟัล ลอฮุ อฺะฮ์ดะฮ์  ^  อัม ตะกฺูลูนะ อฺะลัล ลอฮิ มา ลา ตะอฺ์ละมูน
81,บะลา  ^  มัน กะสะบะ สัยยิอะเตา วะอะฮาฏ็อต บิฮี เคาะฏีอะตุฮู ฟะอุลาอิกะ อัศฮาบุน นาร  ^  ฮุม ฟีฮา คอลิดูน
82,วัลละซีนะ อามะนู วะอฺะมิลุศ ศอลิฮาติ อุลาอิกะ อัศฮาบุล ญันนะฮ์  ^  ฮุม ฟีฮา คอลิดูน
83,วะอิซ อะค็อซนา มีษาเกฺาะ บะนี อิสรออีละ ลา ตะอฺ์บุดูนะ อิลลัล ลอฮะ วะบิลวาลิดัยนิ อิห์สาเนา วะซิล กฺุรบา วัลยะตามา วัลมะสากีนิ วะกฺูลู ลินนาสิ ฮุสเนา วะอะกฺีมุศ เศาะลาตะ วะอาตุซ ซะกาตะ ษุมมะ ตะวัลลัยตุม อิลลา เกฺาะลีลัม มินกุม วะอันตุม มุอฺ์ริฎูน
